B.Code,field,issue,value,table,parent_table,tabname,master_table,issue_addressed,addressed_by_whom,notes
CJ0114,IN.Level.Name,Mismatch in field value between parent and child tables.,Bracharia intercrop_CT__Corn  + Brachiaria_CT/Bracharia intercrop__Corn  + Brachiaria/Jack bean +millet (Penntsetuyn glaucuyn)_CT__Millet intercrop_CT/Jack bean +millet (Penntsetuyn glaucuyn)__Millet intercrop/Millet intercrop_CT__Pigeon pea + millet_CT/Millet intercrop__Pigeon pea + millet,Data.Out,Int.Out,,,FALSE,"",""
CJ0124,IN.Level.Name,Mismatch in field value between parent and child tables.,2Groundnut__2Maize/2Maize-4intercrop__4Groundnut/2Maize-4intercrop__4cowpea/2cowpea__2Maize,Data.Out,Int.Out,,,FALSE,"",""
CJ0125,IN.Level.Name,Mismatch in field value between parent and child tables.,ISV128/millet-W/fert__ISV128/millet-W/fert-mil/ISV128/millet-fert__ISV128/millet-fert-mil/Tiligre/millet-W/fert__Tiligre/millet-W/fert-mil/Tiligre/millet-fert__Tiligre/millet-fert-mil,Data.Out,Int.Out,,,FALSE,"",""
CJ0132,IN.Level.Name,Mismatch in field value between parent and child tables.,OF-3+L-cotton__OF-3+L-mung,Data.Out,Int.Out,,,FALSE,"",""
CJ0141,IN.Level.Name,Mismatch in field value between parent and child tables.,RC-CT__RC-CT-R/RC-MT__RC-MT-R,Data.Out,Int.Out,,,FALSE,"",""
CJ0149,IN.Level.Name,Mismatch in field value between parent and child tables.,OC1_C__Okra int/OC2_C__Okra int/OC3_C__Okra int/OC4_C__Okra int/Okra int__OP1_P/Okra int__OP2_P/Okra int__OP3_P/Okra int__OP4_P,Data.Out,Int.Out,,,FALSE,"",""
CJ0159,IN.Level.Name,Mismatch in field value between parent and child tables.,1 potato intercrop__2 velvet intercrop/1 velvet intercrop__2 potato intercrop/intercrop potato__intercrop velvet,Data.Out,Int.Out,,,FALSE,"",""
CJ0163,IN.Level.Name,Mismatch in field value between parent and child tables.,ICEAP 001284 MIXED INT__PAN 6479 MIXED INT/ICEAP 001284 STRIP INT__PAN 6479 STRIP INT/ICEAP 00604 MIXED INT__PAN 6479 MIXED INT/ICEAP 00604 STRIP INT__PAN 6479 STRIP INT/ICEAP 00661 MIXED INT__PAN 6479 MIXED INT/ICEAP 00661 STRIP INT__PAN 6479 STRIP INT/ICEAP 87091 MIXED INT__PAN 6479 MIXED INT/ICEAP 87091 STRIP INT__PAN 6479 STRIP INT/ICEAP01101-2 MIXED INT__PAN 6479 MIXED INT/ICEAP01101-2 STRIP INT__PAN 6479 STRIP INT,Data.Out,Int.Out,,,FALSE,"",""
CJ0177,IN.Level.Name,Mismatch in field value between parent and child tables., Vicia Sativa25+f__F75+ Vicia Sativa/ Vicia Sativa50+f__F50+ Vicia Sativa/ Vicia Sativa75+f__F25+ Vicia Sativa/F+Vicia villosa25__F75+Vicia villosa/F+Vicia villosa50__F50+Vicia villosa/F+Vicia villosa75__F25+Vicia villosa/F+atropurpurea25__F75+atropurpurea/F+atropurpurea50__F50+atropurpurea/F+atropurpurea75__F25+atropurpurea,Data.Out,Int.Out,,,FALSE,"",""
CJ0199,IN.Level.Name,Mismatch in field value between parent and child tables.,Mams H913_NP_DAP..Mams H913_NP_Mijingu__Pp int/Mams H913_NP_DAP..Meru H513_NP_DAP..Meru H515_NP_DAP..NATA H105_NP_DAP..SC627_NP_DAP__Pp int/Mams H913_NP_Mijingu..Meru H513_NP_Mijingu..Meru H515_NP_Mijingu..NATA H105_NP_Mijingu..SC627_NP_Mijingu__Pp int/Mams H913_control-1..Meru H513_control-1..Meru H515_control-1..NATA H105_control-1..SC627_control-1__Pp int/Mams H913_control-1__Pp int/Meru H513_NP_DAP..Meru H513_NP_Mijingu__Pp int/Meru H513_control-1__Pp int/Meru H515_NP_DAP..Meru H515_NP_Mijingu__Pp int/Meru H515_control-1__Pp int/NATA H105_NP_DAP..NATA H105_NP_Mijingu__Pp int/NATA H105_control-1__Pp int/Pp int__SC627_NP_DAP..SC627_NP_Mijingu/Pp int__SC627_control-1,Data.Out,Int.Out,,,FALSE,"",""
DM0003,IN.Level.Name,Mismatch in field value between parent and child tables.,Intercrop Groundnut__Intercrop maize/Intercrop cowpea__Intercrop maize/Intercrop maize__Intercrop sweet potatoe,Data.Out,Int.Out,,,FALSE,"",""
DM0008,IN.Level.Name,Mismatch in field value between parent and child tables.,Gliricidia MZ12__Intercrop Maize MZ12/Gliricidia MZ21__Intercrop Maize MZ21,Data.Out,Int.Out,,,FALSE,"",""
DM0013,IN.Level.Name,Mismatch in field value between parent and child tables.,Gliricidia__Intercrop Maize 0N/Gliricidia__Intercrop Maize 48N,Data.Out,Int.Out,,,FALSE,"",""
DM0016,IN.Level.Name,Mismatch in field value between parent and child tables.,1C:1B __Intercropping banana/2C:1B __Intercropping banana/3C:1B __Intercropping banana/4C:1B __Intercropping banana,Data.Out,Int.Out,,,FALSE,"",""
DM0018,IN.Level.Name,Mismatch in field value between parent and child tables.,20 * 20 MB + Allanblackia__Allanblackia/30 * 20 MB + Allanblackia__Allanblackia/Allanblackia__Double maize row + Allanblackia/Allanblackia__Single maize row + Allanblackia,Data.Out,Int.Out,,,FALSE,"",""
DM0020,IN.Level.Name,Mismatch in field value between parent and child tables.,Ayocote bean__Intercrop Maize /Black bean__Intercrop Maize /Climbing bean__Intercrop Maize /Crotalaria__Intercrop Maize /Intercrop Maize __Lablab,Data.Out,Int.Out,,,FALSE,"",""
DM0024,IN.Level.Name,Mismatch in field value between parent and child tables.,C+Inga spp. Young__Coffee intercropping,Data.Out,Int.Out,,,FALSE,"",""
DM0026,IN.Level.Name,Mismatch in field value between parent and child tables.,Coffee intercropping SI__Macadamia intercropping SI/Coffee monocropping RA__Macadamia intercropping RA,Data.Out,Int.Out,,,FALSE,"",""
HK0111,IN.Level.Name,Mismatch in field value between parent and child tables.,(C) Maize + Cassava + 30__(M) Maize + cassava + 30/(C) Maize + Cassava + 30_mound__(M) Maize + cassava + 30_mound/(C) Maize + Cassava + 60__(M) Maize + cassava + 60/(C) Maize + Cassava + 60_mound__(M) Maize + cassava + 60_mound/(C) Maize + Cassava__(M) Maize + cassava/(C) Maize + Cassava_mound__(M) Maize + cassava_mound,Data.Out,Int.Out,,,FALSE,"",""
HK0157,IN.Level.Name,Mismatch in field value between parent and child tables.,(C )Le+NPK__Le/(C )Le-NPK__Le/(C )Se+NPK__Se/(C )Se-NPK__Se/(M)Le+NPK__Le/(M)Le-NPK__Le/(M)Se+NPK__Se/(M)Se-NPK__Se,Data.Out,Int.Out,,,FALSE,"",""
HK0161.2,IN.Level.Name,Mismatch in field value between parent and child tables.,(Ibadan)- Maize + P.phaseoloides_2000+ no-N__(Ibadan)- P. phaseoloide_2001/(Ibadan)- Maize + P.phaseoloides_2000__(Ibadan)- P. phaseoloide_2001/(Ibadan)- Maize + P.phaseoloides_2002+ no-N__(Ibadan)- P. phaseoloide_2003/(Ibadan)- Maize + P.phaseoloides_2002__(Ibadan)- P. phaseoloide_2003/(Ibadan)- Maize + Stylosanthes guianensis_2000__(Ibadan)- S. guianensis_2001/(Ibadan)- Maize + Stylosanthes guianensis_2002+ no-N__(Ibadan)- S. guianensis_2003/(Ibadan)- Maize + Stylosanthes guianensis_2002__(Ibadan)- S. guianensis_2003/(Zaria)- A. histrix_2001__(Zaria)- Maize + Aeschynomene histrix_2000/(Zaria)- A. histrix_2003__(Zaria)- Maize + Aeschynomene histrix_2002/(Zaria)- Maize + Stylosanthes guianensis_2000__(Zaria)- S. guianensis_2001/(Zaria)- Maize + Stylosanthes guianensis_2002__(Zaria)- S. guianensis_2003,Data.Out,Int.Out,,,FALSE,"",""
HK0202.1,IN.Level.Name,Mismatch in field value between parent and child tables.,GM__M_I/GM__M_I__MP/M_I__MP,Data.Out,Int.Out,,,FALSE,"",""
HK0209,IN.Level.Name,Mismatch in field value between parent and child tables.,Gliricida sepium__Intercrop Maize No fert ..Intercrop Maize 50% fert..Intercrop Maize 25% fert,Data.Out,Int.Out,,,FALSE,"",""
HK0227,IN.Level.Name,Mismatch in field value between parent and child tables.,CB inter + CC Manure__Maize inter + CC Manure/CB inter + CC No Manure__Maize inter + CC No Manure/CB inter + CS Manure__Maize inter + CS Manure/CB inter + CS No Manure__Maize inter + CS No Manure/CB inter + LD Manure__Maize inter + LD Manure/CB inter + LD No Manure__Maize inter + LD No Manure/CB inter + LL Manure__Maize inter + LL Manure/CB inter + LL No Manure__Maize inter + LL No Manure/CB inter + SS Manure__Maize inter + SS Manure/CB inter + SS No Manure__Maize inter + SS No Manure/CB inter No tree Manure__Maize inter No tree Manure/CB inter No tree No Manure__Maize inter No tree No Manure/Maize inter w SP + CC Manure__SP inter + CC Manure/Maize inter w SP + CC No Manure__SP inter + CC No Manure/Maize inter w SP + LD Manure__SP inter + LD Manure/Maize inter w SP + LD No Manure__SP inter + LD No Manure/Maize inter w SP No tree Manure__SP inter No tree Manure/Maize inter w SP No tree No Manure__SP inter No tree No Manure/Maize inter w SP+ LL Manure__SP inter + LL Manure/Maize inter w SP+ LL No Manure__SP inter + LL No Manure/Maize interw w SP + CS Manure__SP inter + CS Manure/Maize interw w SP + CS No Manure__SP inter + CS No Manure,Data.Out,Int.Out,,,FALSE,"",""
HK0240,IN.Level.Name,Mismatch in field value between parent and child tables.,Gliricidia inter__Maize inter,Data.Out,Int.Out,,,FALSE,"",""
HK0242,IN.Level.Name,Mismatch in field value between parent and child tables.,INT-FL__INT-M-0N/INT-FL__INT-M-0N..INT-M-60N..INT-M-120N/INT-FL__INT-M-120N/INT-FL__INT-M-60N/INT-LL__INT-M-0N/INT-LL__INT-M-0N..INT-M-60N..INT-M-120N/INT-LL__INT-M-120N/INT-LL__INT-M-60N,Data.Out,Int.Out,,,FALSE,"",""
HK0255.2,IN.Level.Name,Mismatch in field value between parent and child tables.,HRS CAM__HRS CAM-PP,Data.Out,Int.Out,,,FALSE,"",""
HK0258.1,IN.Level.Name,Mismatch in field value between parent and child tables.,INT-FL__INT-M-0N/INT-FL__INT-M-120N/INT-FL__INT-M-60N/INT-FL__INT-SB/INT-GS__INT-M-0N/INT-GS__INT-M-120N/INT-GS__INT-M-60N/INT-GS__INT-SB/INT-LL__INT-M-0N/INT-LL__INT-M-120N/INT-LL__INT-M-60N/INT-LL__INT-SB,Data.Out,Int.Out,,,FALSE,"",""
HK0258.2,IN.Level.Name,Mismatch in field value between parent and child tables.,INT-AB__INT-M-0N/INT-AB__INT-M-120N/INT-AB__INT-M-60N/INT-FL__INT-M-0N/INT-FL__INT-M-120N/INT-FL__INT-M-60N/INT-GS__INT-M-0N/INT-GS__INT-M-120N/INT-GS__INT-M-60N,Data.Out,Int.Out,,,FALSE,"",""
HK0258.3,IN.Level.Name,Mismatch in field value between parent and child tables.,INT-AB__INT-M-0N/INT-AB__INT-M-120N/INT-AB__INT-M-60N/INT-FL__INT-M-0N/INT-FL__INT-M-120N/INT-FL__INT-M-60N/INT-GS__INT-M-0N/INT-GS__INT-M-120N/INT-GS__INT-M-60N/INT-M-0N__INT-SS/INT-M-120N__INT-SS/INT-M-60N__INT-SS,Data.Out,Int.Out,,,FALSE,"",""
HK0261,IN.Level.Name,Mismatch in field value between parent and child tables.,Gliricidia 50% fert__Intercrop Maize 50% fert/Gliricidia MZ12- No fert__Intercrop Maize MZ12- No fert/Zambia Inter Gs no fert 91-3__Zambia Inter M no fert 91-3/Zambia Inter Gs no fert 92-3__Zambia Inter M no fert 92-3,Data.Out,Int.Out,,,FALSE,"",""
HK0313,IN.Level.Name,Mismatch in field value between parent and child tables.,CP INT__CP>>N69/CP INT__DS/CP INT__DS>>N69/CP INT__RS/CP INT__RS>>N69/CP__CP INT,Data.Out,Int.Out,,,FALSE,"",""
JO0001,IN.Level.Name,Mismatch in field value between parent and child tables.,Abontem Int__Soybean-10 Int/Abontem Int__Soybean-20 Int/Abontem Int__Soybean-30 Int/Obatanpa Int__Soybean-10 Int/Obatanpa Int__Soybean-20 Int/Obatanpa Int__Soybean-30 Int/Sammaz Int__Soybean-10 Int/Sammaz Int__Soybean-20 Int,Data.Out,Int.Out,,,FALSE,"",""
JO0005,IN.Level.Name,Mismatch in field value between parent and child tables.,INT NUA 45__INT SC672/INT SC672__INT SER83,Data.Out,Int.Out,,,FALSE,"",""
JO0010,IN.Level.Name,Mismatch in field value between parent and child tables.,Gliriciidia intercrop__Maize intercrop,Data.Out,Int.Out,,,FALSE,"",""
JO0011,IN.Level.Name,Mismatch in field value between parent and child tables.,Barley-INT-100-12.5%__Fava-INT-12.5%/Barley-INT-100-25%__Fava-INT-25%/Barley-INT-100-37.5%__Fava-INT-37.5%/Barley-INT-100-50%__Fava-INT-50%/Barley-INT-100-62.5%__Fava-INT-62.5%,Data.Out,Int.Out,,,FALSE,"",""
JO0014,IN.Level.Name,Mismatch in field value between parent and child tables.,Interow intercrop CB + WF__Interow intercrop CP + WF/Interow intercrop CB + WF__Interrow intercrop sorghum + WF/Interow intercrop CB +50 DWACE__Interow intercrop CP +50 DWACE/Interow intercrop CB +50 DWACE__Interrow intercrop sorghum +50 DWACE/Interow intercrop CB +NWC__Interow intercrop CP +NWC/Interow intercrop CB +NWC__Interrow intercrop sorghum +NWC/Intrarow Intercrop CB + WF__Intrarow Intercrop Sorghum + WF/Intrarow Intercrop CB + WF__Intrarow intercrop CP + WF/Intrarow Intercrop CB +50 DWACE__Intrarow Intercrop Sorghum +50 DWACE/Intrarow Intercrop CB +50 DWACE__Intrarow intercrop CP +50 DWACE/Intrarow Intercrop CB +NWC__Intrarow Intercrop Sorghum +NWC/Intrarow Intercrop CB +NWC__Intrarow intercrop CP +NWC,Data.Out,Int.Out,,,FALSE,"",""
JO0015.2,IN.Level.Name,Mismatch in field value between parent and child tables.,0T-CP-Int__0T-DKC9089Mz Int/0T-DKC9089Mz Int__0T-VB-Int/0T-DKC9089Mz Int__0TPP-Int,Data.Out,Int.Out,,,FALSE,"",""
JO0016.1,IN.Level.Name,Mismatch in field value between parent and child tables.,INT_C_0N_0__INT_MZ_0N/INT_C_0N_INC__INT_MZ_0N/INT_C_20N_0__INT_MZ_20N/INT_C_20N_INC__INT_MZ_20N/INT_C_40N_0__INT_MZ_40N/INT_C_40N_INC__INT_MZ_40N/INT_MZ_0N__INT_RT_0N_0/INT_MZ_0N__INT_RT_0N_INC/INT_MZ_20N__INT_RT_20N_0/INT_MZ_20N__INT_RT_20N_INC/INT_MZ_40N__INT_RT_40N_0/INT_MZ_40N__INT_RT_40N_INC,Data.Out,Int.Out,,,FALSE,"",""
JO0017,IN.Level.Name,Mismatch in field value between parent and child tables.,CP- Intercrop__Maize Intercrop/Crot Intercrop__Maize Intercrop,Data.Out,Int.Out,,,FALSE,"",""
JO0019,IN.Level.Name,Mismatch in field value between parent and child tables.,B Intercrop__M Intercrop/B Intercrop__M Intercrop__S intercrop,Data.Out,Int.Out,,,FALSE,"",""
JO0020,IN.Level.Name,Mismatch in field value between parent and child tables.,H_M_INT__High Palm Density-Coffee-T1_1.4m/H_M_INT__High Palm Density-Coffee-T2_4.2m/L_M_INT__Low Palm Density-Coffee-T3_1.4m/L_M_INT__Low Palm Density-Coffee-T4_4.2m,Data.Out,Int.Out,,,FALSE,"",""
JO0021,IN.Level.Name,Mismatch in field value between parent and child tables.,CF INT IRR__MC INT IRR/CF INT RAIN__MC INT RAIN,Data.Out,Int.Out,,,FALSE,"",""
JO0022,IN.Level.Name,Mismatch in field value between parent and child tables.,Avocado Int__Coffee Int/Coffee Int__Mangium Int/Coffee Int__Redcedar Int/Coffee Int__Teak Int,Data.Out,Int.Out,,,FALSE,"",""
JO0023,IN.Level.Name,Mismatch in field value between parent and child tables.,BarbicouB Int__Maize Int/Maize Int__Mucuna Int,Data.Out,Int.Out,,,FALSE,"",""
JO0024,IN.Level.Name,Mismatch in field value between parent and child tables.,DO_PP_CAR_INT__DO_SP_CAR_INT/NK_CAR_PP_INT__NK_CV_CAR_INT,Data.Out,Int.Out,,,FALSE,"",""
JO0026,IN.Level.Name,Mismatch in field value between parent and child tables.,CACM -VB Int__CACM-CP Int__M Int/CARB-RB Int__M Int/CAST- ST Int__M Int/CAST- ST Int__R Int,Data.Out,Int.Out,,,FALSE,"",""
JO0028,IN.Level.Name,Mismatch in field value between parent and child tables.,CowP Int CA-F__Maizi Int CA-F/CowP Int CA__Maizi Int CA+F/CowP Int CT-F__Maizi Int CT-F/CowP Int CT__Maizi Int CT+F/Cowpea Int__Maize Int/Ground N Int CA-F__Maizi Int CA-F/Ground N Int CA__Maizi Int CA+F/Ground N Int CT-F__Maizi Int CT-F/Ground N Int CT__Maizi Int CT+F/Groundnut Int__Maize Int/Maize Int__Pigeon pea Int/Maizi Int CA+F__PigeonP Int CA/Maizi Int CA-F__PigeonP Int CA-F/Maizi Int CT+F__PigeonP Int CT/Maizi Int CT-F__PigeonP Int CT-F,Data.Out,Int.Out,,,FALSE,"",""
JO0029,IN.Level.Name,Mismatch in field value between parent and child tables.,CtRML__L Int/L Int__M Int/L Int__MtRML,Data.Out,Int.Out,,,FALSE,"",""
JO0037,IN.Level.Name,Mismatch in field value between parent and child tables.,Bean Int__Maize Int/Bean Int__Maize Int__Mung Relay/Bean Relay__Maize Int__Mung Int/Bean Relay__Sole Mung/Maize Int__Mung Int/Mung Relay__Sole Bean,Data.Out,Int.Out,,,FALSE,"",""
JO0042,IN.Level.Name,Mismatch in field value between parent and child tables.,IM_CP_INT__MZ- Int (+N)/LR_CP_INT__MZ- Int (+N),Data.Out,Int.Out,,,FALSE,"",""
JO0047,IN.Level.Name,Mismatch in field value between parent and child tables.,CONT_CP__CONT_MZ/High_CP_NPK+LM__High_MZ_NPK+LM/High_CP_NPK__High_MZ_NPK/Low_CP_NPK+LM__Low_MZ_NPK+LM/Low_CP_NPK__Low_MZ_NPK,Data.Out,Int.Out,,,FALSE,"",""
JO0049,IN.Level.Name,Mismatch in field value between parent and child tables.,Bean Int__Maize Int/Bean Int__Maize Int__Potato Int/Bean Int__Maize Int__Squash Int/Fava Int__Maize Int/Maize Int__Potato Int/Maize Int__Squash Int,Data.Out,Int.Out,,,FALSE,"",""
JO0057,IN.Level.Name,Mismatch in field value between parent and child tables.,CHI-15YRS__Maize INT/CHI-8YRS__Maize INT/KAS-22YRS__Maize INT,Data.Out,Int.Out,,,FALSE,"",""
JO0059,IN.Level.Name,Mismatch in field value between parent and child tables.,Int -M__Int-O/Int -M__Int-O-1m/Int -M__Int-O-2m/Int -M__Int-O-3m/Int-CP__Int-O/Int-CP__Int-O-1m/Int-CP__Int-O-2m/Int-CP__Int-O-3m/Int-C__Int-O/Int-C__Int-O-1m/Int-C__Int-O-2m/Int-C__Int-O-3m/Int-O-1m__Int-P/Int-O-2m__Int-P/Int-O-3m__Int-P/Int-O__Int-P,Data.Out,Int.Out,,,FALSE,"",""
JO0060,IN.Level.Name,Mismatch in field value between parent and child tables.,BAMB_INT__BUNY_INT_0/BAMB_INT__BUNY_INT_2/BAMB_INT__BUNY_INT_Full/BAMB_INT__GL_INT_0/BAMB_INT__GL_INT_2/BAMB_INT__GL_INT_Full/ENDU_INT_0__LON_INT/ENDU_INT_2__LON_INT/ENDU_INT_Full__LON_INT/IGOL_INT_0__LON_INT/IGOL_INT_2__LON_INT/IGOL_INT_Full__LON_INT,Data.Out,Int.Out,,,FALSE,"",""
JO0062,IN.Level.Name,Mismatch in field value between parent and child tables.,CP-DOUBLE-INT__CV-DOUBLE-INT/CP-SINGLE-INT__CV-DOUBLE-INT/CP-SINGLE-INT__CV-SINGLE-INT/CP-TRIPLE-INT__CV-DOUBLE-INT,Data.Out,Int.Out,,,FALSE,"",""
JO0064,IN.Level.Name,Mismatch in field value between parent and child tables.,BANA_INT__NABE_10C_PRU/BANA_INT__NABE_10C_UNPRU/BANA_INT__NABE_12C_PRU/BANA_INT__NABE_12C_UNPRU/BANA_INT__NABE_8C_PRU/BANA_INT__NABE_8C_UNPRU,Data.Out,Int.Out,,,FALSE,"",""
JO0069,IN.Level.Name,Mismatch in field value between parent and child tables.,Euc_INT__Shaded  coffee,Data.Out,Int.Out,,,FALSE,"",""
JO0072,IN.Level.Name,Mismatch in field value between parent and child tables.,Albizia gummifera__Coffee Int/Coffee Int__Cordia africana/Coffee Int__Croton macrostachyus/Coffee Int__Dracaena steudneri/Coffee Int__Ehretia cymosa/Coffee Int__Ficus vasta/Coffee Int__Millettia ferruginea/Coffee Int__Olea welwitshii/Coffee Int__Phoenix reclinata/Coffee Int__Pouteria adolfi-friederici/Coffee Int__Prunus africana/Coffee Int__Schefflera abyssinica/Coffee Int__Vepris dainellii,Data.Out,Int.Out,,,FALSE,"",""
JO0073,IN.Level.Name,Mismatch in field value between parent and child tables.,Int-ICPL 87091..Int-ICPL 161..Int-ICPL 85063..Int-ICP 7120..Int-ICPL 87119..Int-Nsukka__Int-New Kaduma/Int-ICPL 87091..Int-ICPL 161..Int-ICPL 85063..Int-ICP 7120..Int-ICPL 87119..Int-Nsukka__Int-Oba Super 2,Data.Out,Int.Out,,,FALSE,"",""
JO0076,IN.Level.Name,Mismatch in field value between parent and child tables.,CP-CM-0_INT__PM-CM-0_INT/CP-CM-0_MONO..CP-CM-31_MONO..CP-CM-62_MONO__PM-CM-0_INT..PM-CM-31_INT..PM-CM-62_INT/CP-CM-31_INT__PM-CM-31_INT/CP-CM-62_INT__PM-CM-62_INT,Data.Out,Int.Out,,,FALSE,"",""
JO0078,IN.Level.Name,Mismatch in field value between parent and child tables.,FM-IC-0NP__HB-IC-0NP/FM-IC-100NP__HB-IC-100NP/FM-IC-150NP__HB-IC-150NP/FM-IC-200NP__HB-IC-200NP/FM-IC-50NP__HB-IC-50NP,Data.Out,Int.Out,,,FALSE,"",""
JO0081,IN.Level.Name,Mismatch in field value between parent and child tables.,CB-INT-2__LL-INT-2/CB-INT-4__LL-INT-4/CB-INT-8__LL-INT-8,Data.Out,Int.Out,,,FALSE,"",""
JO0082,IN.Level.Name,Mismatch in field value between parent and child tables.,INT-CP-0-HARVESTING__INT-MZ-0-HARVESTING/INT-CP-LHF-14__INT-MZ-LHF-14/INT-CP-LHF-7__INT-MZ-LHF-7/INT-CP-LHI-2__INT-MZ-LHI-2/INT-CP-LHI-3__INT-MZ-LHI-3/INT-CP-LHI-4__INT-MZ-LHI-4/INT-CP-NONE__INT-MZ-NONE,Data.Out,Int.Out,,,FALSE,"",""
JO0083,IN.Level.Name,Mismatch in field value between parent and child tables.,GG-INT__S-INT-0N/GG-INT__S-INT-100N/GG-INT__S-INT-200N/GG-INT__S-INT-50N/PG-INT__S-INT-0N/PG-INT__S-INT-100N/PG-INT__S-INT-200N/PG-INT__S-INT-50N,Data.Out,Int.Out,,,FALSE,"",""
JO0084,IN.Level.Name,Mismatch in field value between parent and child tables.,INT-GLC-PF3__INT-MZ-PF3/INT-GLC-PF4__INT-MZ-PF4/INT-GLC-PF6__INT-MZ-PF6,Data.Out,Int.Out,,,FALSE,"",""
JO0090,IN.Level.Name,Mismatch in field value between parent and child tables.,A53-Bf..B53-Gf..C53-Mf..D53-Tf..E53-Af..F53-Vf..G53-Sf..H53-Mf..A67-Bf..B67-Gf..C67-Mf..D67-Tf..E67-Af..F67-Vf..F67-Sf..G67-Mf__M-INT-PP-F Fz/A53-Bh..B53-Gh..C53-Mh..D53-Th..E53-Ah..F53-Vh..G53-Sh..H53-Mh..A67-Bh..B67-Gh..C67-Mh..D67-Th..E67-Ah..E67-Vh..F67-Sh..G67-Mh__M-INT-PP-H Fz/Ken-INT-PP-0 Fz__Ken-INT-SG-0 Fz/Ken-INT-PP-F Fz__Ken-INT-SG-F Fz/Ken-INT-PP-H Fz__Ken-INT-SG- H Fz/M-INT-PP-0 Fz__M-P53-INT-MZ-0 Fz..M-P67-INT-MZ-0 Fz/TZ-INT-MZ-0 Fz__Tz-INT-PP- 0 Fz/TZ-INT-MZ-F Fz__Tz-INT-PP- F Fz,Data.Out,Int.Out,,,FALSE,"",""
JO0101,IN.Level.Name,Mismatch in field value between parent and child tables.,Afgat Int__Berhan Int/Afgat Int__Deber Int,Data.Out,Int.Out,,,FALSE,"",""
JO0103,IN.Level.Name,Mismatch in field value between parent and child tables.,HB-BRD__INT-FM/HB-ROW__INT-FM/INT-FM__LP-BRD/INT-FM__LP-ROW,Data.Out,Int.Out,,,FALSE,"",""
JO0104,IN.Level.Name,Mismatch in field value between parent and child tables.,20-R-INT-LUPIN__20-R-INT-TEFF/40-R-INT-LUPIN__40-R-INT-TEFF,Data.Out,Int.Out,,,FALSE,"",""
JO0107,IN.Level.Name,Mismatch in field value between parent and child tables.,CG-NPK1__DMC-CG-INT__DMC-S-INT__S-NPK1/CG-NPK1__DS-CG-INT__DS-S-INT__S-NPK1/CG-NPK1__S-NPK1__TS-CG-INT__TS-S-INT/CG-NPK2__DMC-CG-INT__DMC-S-INT__S-NPK2/CG-NPK2__DS-CG-INT__DS-S-INT__S-NPK2/CG-NPK2__S-NPK2__TS-CG-INT__TS-S-INT/CG-NPK3+UREA__DMC-CG-INT__DMC-S-INT__S-NPK3+UREA/CG-NPK3+UREA__DS-CG-INT__DS-S-INT__S-NPK3+UREA/CG-NPK3+UREA__S-NPK3+UREA__TS-CG-INT__TS-S-INT/DMC-CG-INT__DMC-S-INT/DS-CG-INT__DS-S-INT/TS-CG-INT__TS-S-INT,Data.Out,Int.Out,,,FALSE,"",""
